,School ID,Student ID,Test,Answers,Score
51,102,4,Chemistry,"['B', 'D', 'D', 'B', 'D', 'C', 'B', 'D', 'E', 'E', 'B', 'B', 'C', 'B', 'A', 'D', 'A', 'C', 'E', 'B', 'C', 'C', 'A', 'E', 'E', 'A', 'E', 'C', 'D', 'D', 'C', 'E', 'B', 'D', 'A', 'A', 'C', 'A', 'C', 'E', 'C', 'B', 'D', 'A', 'E', 'D', 'C', 'B', 'D', 'B', 'E', 'B', 'C', 'A', 'E', 'B', 'B', 'B', 'B', 'C']",12
52,102,5,Chemistry,"['D', 'C', 'D', 'D', 'A', 'A', 'A', 'E', 'D', 'E', 'E', 'C', 'C', 'E', 'A', 'B', 'C', 'C', 'B', 'C', 'B', 'D', 'E', 'C', 'A', 'C', 'C', 'D', 'A', 'B', 'E', 'E', 'C', 'D', 'B', 'D', 'D', 'D', 'D', 'C', 'B', 'E', 'E', 'C', 'E', 'C', 'A', 'D', 'A', 'D', 'C', 'E', 'A', 'E', 'B', 'D', 'B', 'C', 'A', 'E']",10
53,102,6,Chemistry,"['A', 'D', 'A', 'A', 'D', 'B', 'E', 'E', 'D', 'A', 'E', 'B', 'D', 'D', 'C', 'B', 'B', 'A', 'E', 'C', 'C', 'C', 'C', 'A', 'A', 'E', 'E', 'B', 'D', 'C', 'A', 'B', 'B', 'A', 'D', 'C', 'E', 'D', 'D', 'A', 'E', 'C', 'D', 'B', 'A', 'D', 'E', 'D', 'A', 'D', 'C', 'A', 'B', 'D', 'C', 'B', 'A', 'B', 'D', 'C']",10
54,102,7,Chemistry,"['B', 'A', 'D', 'E', 'D', 'C', 'A', 'B', 'B', 'E', 'C', 'B', 'E', 'B', 'B', 'C', 'D', 'C', 'E', 'A', 'A', 'A', 'D', 'E', 'B', 'E', 'A', 'D', 'A', 'C', 'A', 'A', 'A', 'D', 'C', 'E', 'E', 'C', 'B', 'B', 'D', 'D', 'E', 'C', 'B', 'D', 'E', 'C', 'E', 'D', 'B', 'D', 'A', 'D', 'E', 'C', 'A', 'C', 'E', 'B']",10
55,102,8,Chemistry,"['D', 'B', 'B', 'E', 'E', 'B', 'C', 'C', 'D', 'D', 'B', 'C', 'C', 'E', 'C', 'D', 'D', 'C', 'A', 'E', 'E', 'A', 'E', 'C', 'C', 'A', 'E', 'C', 'A', 'C', 'C', 'A', 'B', 'D', 'B', 'A', 'D', 'B', 'D', 'D', 'C', 'E', 'A', 'D', 'E', 'E', 'A', 'B', 'E', 'B', 'D', 'B', 'D', 'E', 'C', 'D', 'D', 'B', 'E', 'B']",10
56,102,9,Chemistry,"['D', 'A', 'E', 'B', 'E', 'E', 'D', 'C', 'C', 'C', 'D', 'B', 'A', 'E', 'B', 'A', 'D', 'A', 'C', 'D', 'D', 'A', 'D', 'B', 'D', 'B', 'E', 'D', 'A', 'B', 'C', 'C', 'E', 'B', 'E', 'A', 'C', 'B', 'D', 'D', 'B', 'B', 'C', 'D', 'B', 'E', 'E', 'C', 'D', 'E', 'D', 'E', 'C', 'C', 'A', 'B', 'E', 'C', 'E', 'D']",12
57,102,10,Chemistry,"['E', 'D', 'A', 'A', 'B', 'B', 'C', 'D', 'E', 'B', 'A', 'E', 'E', 'A', 'E', 'C', 'C', 'B', 'D', 'D', 'E', 'C', 'B', 'B', 'D', 'C', 'A', 'C', 'C', 'B', 'D', 'D', 'D', 'B', 'B', 'A', 'C', 'E', 'E', 'A', 'B', 'E', 'B', 'E', 'D', 'A', 'E', 'D', 'E', 'A', 'E', 'A', 'C', 'C', 'B', 'D', 'C', 'A', 'E', 'E']",12
58,102,11,Chemistry,"['A', 'E', 'A', 'C', 'D', 'E', 'B', 'C', 'A', 'D', 'C', 'C', 'B', 'E', 'E', 'D', 'A', 'E', 'A', 'A', 'C', 'A', 'C', 'E', 'E', 'B', 'E', 'A', 'E', 'D', 'D', 'B', 'D', 'D', 'C', 'E', 'A', 'D', 'B', 'E', 'A', 'E', 'B', 'D', 'B', 'B', 'B', 'C', 'A', 'A', 'B', 'C', 'D', 'D', 'D', 'C', 'D', 'B', 'A', 'A']",13
59,102,12,Chemistry,"['C', 'D', 'B', 'B', 'A', 'A', 'E', 'B', 'E', 'B', 'C', 'E', 'E', 'A', 'C', 'D', 'B', 'D', 'C', 'E', 'D', 'B', 'B', 'B', 'B', 'B', 'E', 'C', 'C', 'B', 'C', 'D', 'E', 'D', 'B', 'B', 'D', 'A', 'A', 'E', 'B', 'E', 'D', 'B', 'D', 'E', 'C', 'C', 'C', 'E', 'B', 'B', 'C', 'B', 'A', 'D', 'A', 'C', 'D', 'C']",17
60,102,1,Physics,"['C', 'B', 'A', 'B', 'B', 'A', 'E', 'B', 'C', 'B', 'D', 'C', 'B', 'A', 'A', 'D', 'B', 'B', 'B', 'B', 'B', 'E', 'C', 'B', 'E', 'E', 'C', 'A', 'D', 'A', 'C', 'E', 'B', 'A', 'D', 'B', 'B', 'E', 'A', 'C', 'C', 'B', 'C', 'D', 'E', 'C', 'C', 'A', 'E', 'D', 'D', 'E', 'C', 'E', 'D', 'B', 'D', 'E', 'A', 'C']",9
61,102,2,Physics,"['E', 'C', 'D', 'E', 'D', 'D', 'D', 'D', 'A', 'B', 'E', 'C', 'A', 'B', 'E', 'E', 'C', 'A', 'A', 'A', 'C', 'A', 'D', 'D', 'B', 'B', 'B', 'C', 'E', 'E', 'D', 'E', 'B', 'E', 'E', 'D', 'C', 'A', 'D', 'C', 'B', 'A', 'B', 'E', 'C', 'A', 'A', 'B', 'C', 'D', 'B', 'E', 'E', 'C', 'D', 'A', 'D', 'E', 'C', 'A']",12
62,102,3,Physics,"['E', 'C', 'C', 'D', 'E', 'E', 'C', 'E', 'E', 'E', 'E', 'B', 'D', 'C', 'D', 'D', 'D', 'D', 'E', 'A', 'B', 'B', 'A', 'B', 'B', 'A', 'E', 'B', 'C', 'E', 'B', 'E', 'A', 'D', 'B', 'A', 'C', 'E', 'E', 'D', 'A', 'A', 'B', 'E', 'D', 'C', 'A', 'D', 'A', 'B', 'D', 'A', 'A', 'C', 'E', 'B', 'A', 'A', 'A', 'D']",14
63,102,4,Physics,"['C', 'E', 'C', 'A', 'C', 'A', 'C', 'A', 'E', 'A', 'D', 'D', 'A', 'A', 'B', 'D', 'B', 'A', 'C', 'E', 'B', 'C', 'D', 'C', 'C', 'C', 'A', 'C', 'A', 'E', 'D', 'D', 'D', 'E', 'E', 'E', 'D', 'E', 'B', 'B', 'A', 'A', 'D', 'C', 'E', 'B', 'D', 'C', 'E', 'B', 'E', 'B', 'A', 'C', 'B', 'D', 'B', 'E', 'D', 'C']",9
64,102,5,Physics,"['A', 'E', 'C', 'B', 'D', 'A', 'B', 'A', 'D', 'D', 'A', 'B', 'B', 'D', 'E', 'C', 'D', 'B', 'A', 'D', 'D', 'C', 'B', 'B', 'E', 'B', 'C', 'D', 'C', 'A', 'D', 'C', 'A', 'C', 'E', 'A', 'C', 'D', 'D', 'C', 'B', 'B', 'E', 'C', 'B', 'A', 'C', 'C', 'C', 'A', 'B', 'A', 'E', 'D', 'A', 'C', 'A', 'C', 'E', 'E']",6
65,102,6,Physics,"['D', 'C', 'D', 'E', 'D', 'E', 'A', 'A', 'C', 'D', 'A', 'E', 'E', 'D', 'A', 'D', 'D', 'A', 'C', 'B', 'C', 'D', 'D', 'B', 'D', 'B', 'A', 'C', 'E', 'C', 'A', 'D', 'D', 'E', 'C', 'A', 'B', 'B', 'B', 'C', 'B', 'B', 'B', 'D', 'A', 'A', 'E', 'A', 'C', 'A', 'D', 'B', 'C', 'B', 'A', 'A', 'D', 'E', 'C', 'E']",12
66,102,7,Physics,"['B', 'A', 'E', 'E', 'A', 'C', 'B', 'E', 'D', 'A', 'D', 'C', 'B', 'C', 'E', 'B', 'A', 'C', 'B', 'E', 'C', 'D', 'D', 'B', 'D', 'E', 'D', 'E', 'E', 'A', 'B', 'E', 'C', 'B', 'C', 'C', 'B', 'C', 'D', 'B', 'B', 'B', 'C', 'D', 'C', 'D', 'E', 'A', 'D', 'C', 'C', 'A', 'A', 'B', 'D', 'D', 'B', 'A', 'E', 'C']",11
67,102,8,Physics,"['E', 'B', 'A', 'B', 'C', 'D', 'D', 'E', 'D', 'A', 'E', 'D', 'B', 'E', 'A', 'D', 'D', 'D', 'C', 'C', 'C', 'E', 'C', 'C', 'E', 'B', 'A', 'B', 'E', 'A', 'A', 'C', 'D', 'C', 'C', 'A', 'B', 'B', 'C', 'D', 'A', 'D', 'E', 'E', 'D', 'C', 'C', 'C', 'A', 'B', 'D', 'E', 'B', 'C', 'D', 'A', 'B', 'B', 'E', 'A']",14
68,102,9,Physics,"['E', 'E', 'A', 'C', 'D', 'D', 'D', 'C', 'A', 'D', 'B', 'B', 'C', 'E', 'D', 'C', 'B', 'A', 'E', 'E', 'B', 'B', 'D', 'E', 'A', 'D', 'B', 'D', 'E', 'A', 'E', 'C', 'A', 'B', 'B', 'B', 'C', 'A', 'B', 'C', 'C', 'B', 'A', 'A', 'C', 'D', 'A', 'D', 'B', 'D', 'C', 'B', 'E', 'B', 'B', 'C', 'D', 'E', 'A', 'D']",18
69,102,10,Physics,"['B', 'A', 'D', 'A', 'B', 'D', 'C', 'E', 'C', 'A', 'C', 'E', 'E', 'B', 'A', 'A', 'E', 'B', 'C', 'A', 'D', 'D', 'E', 'E', 'C', 'C', 'E', 'B', 'C', 'A', 'C', 'A', 'D', 'A', 'D', 'A', 'C', 'A', 'D', 'A', 'E', 'B', 'A', 'B', 'A', 'E', 'A', 'D', 'E', 'D', 'E', 'A', 'C', 'B', 'B', 'C', 'C', 'B', 'A', 'E']",11
70,102,11,Physics,"['B', 'D', 'C', 'C', 'C', 'B', 'D', 'C', 'D', 'A', 'A', 'C', 'B', 'E', 'A', 'C', 'D', 'A', 'A', 'E', 'B', 'C', 'E', 'E', 'D', 'A', 'D', 'C', 'C', 'D', 'D', 'D', 'C', 'D', 'A', 'A', 'B', 'C', 'D', 'A', 'D', 'B', 'A', 'D', 'E', 'A', 'B', 'B', 'C', 'B', 'B', 'B', 'D', 'C', 'B', 'D', 'E', 'C', 'A', 'B']",7
71,102,12,Physics,"['B', 'B', 'B', 'E', 'B', 'B', 'B', 'E', 'C', 'C', 'A', 'D', 'B', 'D', 'A', 'B', 'C', 'D', 'B', 'C', 'A', 'A', 'D', 'E', 'E', 'A', 'D', 'E', 'E', 'D', 'C', 'A', 'C', 'C', 'C', 'D', 'C', 'D', 'A', 'C', 'E', 'A', 'C', 'B', 'D', 'D', 'D', 'D', 'B', 'D', 'D', 'E', 'A', 'B', 'D', 'C', 'C', 'B', 'B', 'C']",12
72,103,1,Chemistry,"['C', 'B', 'A', 'E', 'D', 'E', 'B', 'B', 'B', 'D', 'D', 'D', 'B', 'B', 'D', 'D', 'B', 'A', 'E', 'E', 'A', 'B', 'A', 'D', 'C', 'A', 'D', 'A', 'E', 'A', 'A', 'D', 'D', 'D', 'B', 'A', 'E', 'E', 'D', 'E', 'D', 'B', 'D', 'D', 'C', 'C', 'C', 'E', 'A', 'E', 'A', 'E', 'D', 'D', 'A', 'B', 'E', 'B', 'D', 'B']",5
73,103,2,Chemistry,"['E', 'A', 'E', 'D', 'A', 'E', 'C', 'E', 'D', 'D', 'B', 'C', 'E', 'A', 'A', 'B', 'E', 'C', 'A', 'B', 'C', 'E', 'D', 'D', 'B', 'D', 'A', 'C', 'B', 'D', 'E', 'B', 'A', 'C', 'C', 'B', 'C', 'D', 'E', 'E', 'E', 'E', 'C', 'D', 'B', 'C', 'A', 'A', 'B', 'E', 'E', 'B', 'B', 'E', 'A', 'B', 'D', 'D', 'C', 'B']",10
74,103,3,Chemistry,"['C', 'C', 'A', 'C', 'E', 'E', 'C', 'D', 'B', 'E', 'C', 'A', 'B', 'B', 'C', 'D', 'D', 'D', 'A', 'D', 'C', 'A', 'C', 'B', 'D', 'D', 'E', 'D', 'A', 'A', 'E', 'C', 'A', 'E', 'D', 'D', 'B', 'B', 'D', 'D', 'B', 'C', 'A', 'C', 'B', 'A', 'D', 'D', 'A', 'E', 'C', 'D', 'A', 'D', 'A', 'A', 'C', 'D', 'B', 'A']",12
75,103,4,Chemistry,"['A', 'C', 'E', 'E', 'B', 'C', 'C', 'B', 'A', 'E', 'E', 'E', 'B', 'D', 'C', 'C', 'D', 'B', 'D', 'D', 'E', 'A', 'C', 'B', 'E', 'D', 'D', 'C', 'B', 'D', 'D', 'B', 'C', 'E', 'C', 'D', 'A', 'A', 'A', 'A', 'E', 'E', 'E', 'B', 'B', 'E', 'E', 'C', 'B', 'D', 'C', 'C', 'B', 'B', 'A', 'D', 'B', 'D', 'E', 'A']",13
76,103,5,Chemistry,"['D', 'D', 'B', 'C', 'D', 'C', 'E', 'C', 'D', 'E', 'C', 'B', 'D', 'D', 'D', 'B', 'A', 'B', 'E', 'B', 'E', 'E', 'B', 'D', 'E', 'B', 'B', 'C', 'B', 'D', 'B', 'C', 'D', 'E', 'C', 'C', 'C', 'C', 'B', 'D', 'C', 'A', 'A', 'A', 'B', 'B', 'A', 'B', 'B', 'D', 'E', 'E', 'D', 'C', 'B', 'A', 'D', 'B', 'A', 'D']",8
77,103,6,Chemistry,"['A', 'A', 'B', 'E', 'E', 'D', 'C', 'B', 'C', 'C', 'A', 'E', 'A', 'C', 'E', 'E', 'D', 'C', 'A', 'D', 'A', 'E', 'B', 'A', 'C', 'E', 'C', 'E', 'B', 'E', 'D', 'A', 'B', 'D', 'D', 'D', 'B', 'C', 'B', 'A', 'A', 'B', 'D', 'A', 'C', 'D', 'E', 'B', 'D', 'C', 'E', 'D', 'B', 'D', 'E', 'C', 'A', 'B', 'D', 'A']",11
78,103,7,Chemistry,"['D', 'E', 'B', 'E', 'D', 'A', 'C', 'B', 'B', 'B', 'D', 'D', 'D', 'A', 'C', 'A', 'D', 'E', 'B', 'B', 'E', 'A', 'C', 'A', 'D', 'A', 'D', 'E', 'B', 'B', 'E', 'B', 'E', 'C', 'B', 'B', 'A', 'C', 'A', 'E', 'D', 'E', 'D', 'A', 'E', 'E', 'D', 'D', 'B', 'D', 'A', 'B', 'E', 'A', 'E', 'A', 'E', 'D', 'A', 'D']",11
79,103,8,Chemistry,"['D', 'B', 'A', 'D', 'E', 'A', 'C', 'D', 'E', 'A', 'D', 'D', 'C', 'E', 'A', 'E', 'C', 'E', 'D', 'E', 'B', 'A', 'B', 'D', 'C', 'D', 'E', 'C', 'E', 'D', 'E', 'A', 'D', 'D', 'C', 'E', 'C', 'A', 'A', 'A', 'C', 'C', 'A', 'B', 'C', 'C', 'C', 'A', 'D', 'C', 'B', 'C', 'C', 'B', 'A', 'D', 'E', 'B', 'C', 'D']",5
80,103,9,Chemistry,"['C', 'C', 'A', 'D', 'B', 'A', 'B', 'D', 'E', 'E', 'D', 'B', 'E', 'D', 'C', 'A', 'D', 'B', 'E', 'E', 'B', 'C', 'C', 'E', 'E', 'C', 'A', 'A', 'C', 'E', 'E', 'A', 'C', 'A', 'E', 'B', 'D', 'E', 'D', 'B', 'E', 'D', 'E', 'C', 'D', 'A', 'D', 'B', 'C', 'C', 'D', 'A', 'D', 'C', 'C', 'E', 'A', 'D', 'E', 'E']",14
81,103,10,Chemistry,"['E', 'D', 'E', 'D', 'B', 'B', 'D', 'C', 'B', 'A', 'C', 'D', 'E', 'C', 'A', 'D', 'A', 'C', 'B', 'D', 'A', 'A', 'C', 'C', 'D', 'E', 'B', 'B', 'A', 'D', 'B', 'B', 'B', 'D', 'D', 'C', 'C', 'C', 'E', 'E', 'E', 'B', 'B', 'E', 'D', 'B', 'A', 'B', 'B', 'C', 'C', 'B', 'D', 'B', 'C', 'E', 'A', 'C', 'E', 'C']",13
82,103,11,Chemistry,"['E', 'D', 'A', 'D', 'B', 'D', 'B', 'D', 'E', 'B', 'E', 'C', 'C', 'D', 'E', 'B', 'B', 'B', 'C', 'C', 'E', 'C', 'A', 'E', 'C', 'E', 'A', 'B', 'B', 'A', 'B', 'B', 'A', 'E', 'A', 'D', 'B', 'D', 'A', 'A', 'E', 'B', 'A', 'D', 'E', 'A', 'A', 'A', 'D', 'D', 'D', 'B', 'E', 'C', 'A', 'A', 'E', 'A', 'C', 'D']",11
83,103,12,Chemistry,"['A', 'B', 'D', 'C', 'E', 'E', 'D', 'A', 'C', 'A', 'C', 'A', 'A', 'D', 'D', 'B', 'A', 'D', 'B', 'A', 'C', 'C', 'D', 'E', 'C', 'D', 'B', 'E', 'C', 'B', 'B', 'C', 'B', 'E', 'E', 'C', 'D', 'D', 'E', 'B', 'E', 'C', 'D', 'D', 'D', 'B', 'A', 'E', 'D', 'B', 'B', 'B', 'A', 'D', 'B', 'C', 'A', 'C', 'D', 'C']",14
84,103,1,Computer Science,"['E', 'D', 'C', 'B', 'E', 'E', 'E', 'A', 'C', 'B', 'E', 'A', 'D', 'D', 'E', 'B', 'B', 'B', 'C', 'B', 'D', 'A', 'D', 'B', 'C', 'E', 'C', 'B', 'C', 'B', 'C', 'B', 'B', 'E', 'B', 'B', 'C', 'C', 'D', 'C', 'A', 'D', 'B', 'A', 'E', 'A', 'E', 'E', 'E', 'C', 'B', 'E', 'D', 'E', 'E', 'A', 'D', 'A', 'D', 'A', 'E', 'B', 'E', 'D', 'A', 'E', 'D', 'C', 'B', 'E', 'B', 'C', 'E', 'A', 'C', 'D', 'A', 'C', 'C', 'B', 'D', 'D', 'B', 'B', 'A', 'C', 'C', 'D', 'B', 'D', 'C', 'E', 'D', 'A', 'E', 'A', 'E', 'D', 'A', 'D']",19
85,103,2,Computer Science,"['D', 'D', 'E', 'E', 'C', 'C', 'E', 'A', 'D', 'C', 'E', 'C', 'C', 'D', 'B', 'C', 'E', 'B', 'A', 'E', 'B', 'B', 'A', 'C', 'C', 'C', 'B', 'D', 'D', 'B', 'D', 'C', 'E', 'D', 'C', 'C', 'A', 'A', 'A', 'E', 'E', 'A', 'C', 'C', 'C', 'D', 'B', 'A', 'C', 'A', 'D', 'A', 'A', 'B', 'E', 'C', 'E', 'D', 'C', 'D', 'C', 'D', 'E', 'D', 'A', 'C', 'C', 'C', 'B', 'E', 'C', 'E', 'E', 'A', 'C', 'E', 'A', 'B', 'A', 'E', 'A', 'C', 'B', 'B', 'C', 'D', 'A', 'A', 'E', 'B', 'D', 'E', 'A', 'A', 'B', 'C', 'C', 'D', 'E', 'B']",21
86,103,3,Computer Science,"['E', 'A', 'D', 'C', 'D', 'E', 'C', 'B', 'A', 'B', 'E', 'B', 'D', 'C', 'E', 'A', 'A', 'E', 'D', 'A', 'B', 'C', 'E', 'E', 'E', 'E', 'C', 'D', 'C', 'C', 'E', 'A', 'D', 'C', 'C', 'D', 'B', 'D', 'D', 'A', 'E', 'B', 'D', 'B', 'D', 'D', 'A', 'D', 'B', 'C', 'A', 'A', 'B', 'E', 'B', 'D', 'B', 'B', 'D', 'E', 'C', 'D', 'A', 'E', 'D', 'C', 'E', 'B', 'A', 'C', 'D', 'A', 'C', 'A', 'A', 'A', 'C', 'D', 'E', 'E', 'E', 'C', 'B', 'C', 'D', 'B', 'C', 'A', 'C', 'D', 'A', 'A', 'E', 'A', 'A', 'C', 'B', 'A', 'D', 'D']",24
87,103,4,Computer Science,"['D', 'D', 'A', 'E', 'A', 'C', 'D', 'D', 'C', 'D', 'A', 'D', 'E', 'C', 'D', 'A', 'E', 'B', 'D', 'B', 'B', 'B', 'D', 'C', 'D', 'D', 'A', 'D', 'A', 'A', 'E', 'B', 'D', 'E', 'A', 'C', 'C', 'A', 'A', 'E', 'A', 'C', 'C', 'E', 'B', 'A', 'A', 'B', 'C', 'D', 'A', 'A', 'B', 'B', 'B', 'C', 'D', 'C', 'A', 'A', 'A', 'B', 'A', 'D', 'A', 'E', 'C', 'A', 'C', 'A', 'E', 'D', 'E', 'B', 'B', 'D', 'B', 'D', 'E', 'C', 'C', 'C', 'B', 'D', 'D', 'E', 'E', 'E', 'E', 'B', 'B', 'A', 'B', 'E', 'A', 'D', 'E', 'C', 'C', 'E']",19
88,103,5,Computer Science,"['A', 'A', 'C', 'A', 'B', 'B', 'C', 'B', 'C', 'B', 'A', 'B', 'C', 'A', 'D', 'E', 'C', 'E', 'A', 'B', 'E', 'B', 'D', 'D', 'B', 'C', 'E', 'D', 'E', 'E', 'E', 'E', 'B', 'B', 'D', 'A', 'A', 'C', 'D', 'D', 'A', 'A', 'E', 'B', 'A', 'D', 'E', 'E', 'D', 'C', 'C', 'B', 'A', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'E', 'E', 'C', 'A', 'E', 'B', 'C', 'A', 'B', 'B', 'C', 'D', 'B', 'B', 'E', 'E', 'C', 'B', 'D', 'D', 'D', 'E', 'A', 'C', 'D', 'A', 'A', 'C', 'B', 'E', 'A', 'D', 'E', 'C', 'D', 'A', 'E', 'A', 'B', 'E']",23
89,103,6,Computer Science,"['E', 'B', 'D', 'C', 'E', 'C', 'B', 'E', 'D', 'A', 'A', 'B', 'B', 'B', 'E', 'D', 'A', 'E', 'B', 'E', 'E', 'E', 'E', 'A', 'E', 'A', 'B', 'E', 'C', 'D', 'B', 'C', 'B', 'C', 'E', 'E', 'E', 'C', 'C', 'A', 'D', 'B', 'B', 'D', 'C', 'E', 'A', 'B', 'D', 'C', 'B', 'C', 'D', 'D', 'C', 'E', 'E', 'A', 'D', 'B', 'A', 'C', 'D', 'B', 'A', 'C', 'C', 'D', 'C', 'A', 'B', 'A', 'E', 'B', 'E', 'E', 'E', 'A', 'C', 'B', 'D', 'C', 'B', 'C', 'B', 'D', 'B', 'B', 'B', 'E', 'A', 'C', 'D', 'E', 'A', 'C', 'C', 'B', 'C', 'C']",17
90,103,7,Computer Science,"['D', 'E', 'E', 'B', 'A', 'D', 'C', 'B', 'C', 'D', 'D', 'A', 'E', 'B', 'C', 'A', 'A', 'E', 'B', 'D', 'D', 'D', 'D', 'C', 'A', 'A', 'E', 'C', 'C', 'E', 'D', 'B', 'B', 'D', 'D', 'B', 'A', 'D', 'D', 'A', 'B', 'A', 'A', 'A', 'B', 'B', 'E', 'C', 'E', 'D', 'C', 'E', 'B', 'C', 'C', 'A', 'C', 'B', 'A', 'D', 'C', 'E', 'B', 'C', 'D', 'C', 'C', 'C', 'B', 'C', 'E', 'E', 'C', 'A', 'C', 'E', 'D', 'D', 'C', 'D', 'D', 'B', 'D', 'D', 'C', 'A', 'A', 'A', 'E', 'D', 'E', 'E', 'B', 'E', 'B', 'A', 'A', 'D', 'C', 'E']",21
91,103,8,Computer Science,"['B', 'C', 'A', 'D', 'D', 'C', 'C', 'B', 'D', 'B', 'D', 'B', 'E', 'E', 'C', 'C', 'A', 'C', 'B', 'C', 'D', 'B', 'E', 'E', 'D', 'E', 'B', 'B', 'D', 'C', 'E', 'B', 'A', 'D', 'E', 'A', 'A', 'C', 'E', 'B', 'B', 'C', 'E', 'C', 'E', 'A', 'C', 'A', 'C', 'A', 'C', 'C', 'B', 'A', 'B', 'E', 'A', 'A', 'A', 'B', 'A', 'A', 'B', 'D', 'A', 'C', 'D', 'D', 'E', 'C', 'D', 'D', 'B', 'B', 'A', 'B', 'D', 'A', 'D', 'B', 'C', 'B', 'C', 'E', 'E', 'A', 'B', 'E', 'C', 'D', 'A', 'B', 'D', 'D', 'D', 'E', 'C', 'C', 'D', 'D']",23
92,103,9,Computer Science,"['E', 'A', 'D', 'B', 'A', 'E', 'B', 'A', 'E', 'C', 'B', 'C', 'B', 'B', 'B', 'D', 'B', 'C', 'A', 'B', 'C', 'C', 'A', 'E', 'C', 'B', 'A', 'A', 'D', 'A', 'B', 'E', 'B', 'E', 'C', 'E', 'B', 'E', 'E', 'C', 'B', 'B', 'B', 'E', 'B', 'B', 'E', 'C', 'B', 'E', 'A', 'A', 'A', 'C', 'D', 'E', 'C', 'E', 'A', 'E', 'C', 'D', 'E', 'E', 'A', 'E', 'E', 'A', 'C', 'E', 'E', 'C', 'B', 'E', 'A', 'B', 'C', 'E', 'B', 'B', 'E', 'B', 'D', 'B', 'B', 'B', 'D', 'A', 'A', 'C', 'C', 'A', 'D', 'E', 'C', 'B', 'D', 'C', 'C', 'C']",24
93,103,10,Computer Science,"['B', 'E', 'E', 'C', 'D', 'B', 'E', 'B', 'D', 'E', 'B', 'A', 'B', 'B', 'A', 'B', 'A', 'E', 'D', 'E', 'E', 'A', 'D', 'C', 'B', 'D', 'D', 'E', 'C', 'A', 'E', 'C', 'B', 'B', 'D', 'B', 'D', 'D', 'D', 'B', 'D', 'D', 'B', 'B', 'D', 'E', 'A', 'D', 'A', 'B', 'D', 'C', 'D', 'B', 'D', 'A', 'C', 'B', 'B', 'A', 'E', 'E', 'D', 'A', 'B', 'B', 'A', 'B', 'D', 'A', 'C', 'E', 'B', 'B', 'D', 'B', 'D', 'C', 'E', 'D', 'B', 'D', 'B', 'B', 'E', 'C', 'A', 'A', 'A', 'A', 'C', 'D', 'C', 'B', 'C', 'E', 'C', 'E', 'C', 'E']",18
94,103,11,Computer Science,"['C', 'C', 'B', 'A', 'C', 'B', 'D', 'A', 'E', 'D', 'B', 'E', 'D', 'E', 'A', 'A', 'B', 'A', 'B', 'A', 'C', 'B', 'B', 'B', 'A', 'C', 'A', 'E', 'B', 'B', 'E', 'C', 'C', 'A', 'C', 'A', 'D', 'E', 'D', 'C', 'D', 'E', 'E', 'E', 'C', 'B', 'C', 'A', 'A', 'A', 'C', 'A', 'E', 'A', 'C', 'C', 'D', 'C', 'B', 'C', 'C', 'C', 'C', 'D', 'A', 'D', 'C', 'D', 'A', 'C', 'C', 'D', 'B', 'D', 'A', 'E', 'A', 'E', 'A', 'A', 'C', 'C', 'C', 'A', 'A', 'A', 'C', 'D', 'C', 'D', 'C', 'B', 'E', 'D', 'D', 'B', 'B', 'E', 'A', 'D']",14
95,103,12,Computer Science,"['A', 'B', 'D', 'E', 'C', 'A', 'E', 'C', 'B', 'E', 'A', 'D', 'C', 'E', 'D', 'D', 'D', 'E', 'B', 'E', 'D', 'A', 'D', 'C', 'E', 'C', 'A', 'D', 'D', 'D', 'C', 'D', 'C', 'C', 'D', 'C', 'E', 'C', 'D', 'D', 'D', 'A', 'D', 'B', 'A', 'C', 'C', 'E', 'D', 'C', 'A', 'C', 'D', 'B', 'C', 'E', 'A', 'B', 'C', 'B', 'C', 'E', 'A', 'B', 'C', 'B', 'E', 'A', 'D', 'D', 'D', 'A', 'C', 'B', 'C', 'C', 'E', 'E', 'B', 'B', 'A', 'A', 'A', 'A', 'B', 'B', 'A', 'C', 'A', 'E', 'D', 'D', 'D', 'C', 'C', 'E', 'B', 'B', 'C', 'B']",16
96,104,1,Chemistry,"['C', 'A', 'D', 'E', 'E', 'B', 'A', 'D', 'D', 'E', 'B', 'E', 'C', 'A', 'A', 'C', 'B', 'E', 'C', 'B', 'D', 'A', 'E', 'E', 'A', 'C', 'C', 'D', 'D', 'B', 'C', 'E', 'D', 'A', 'B', 'A', 'E', 'A', 'E', 'B', 'A', 'D', 'D', 'B', 'C', 'E', 'A', 'E', 'A', 'B', 'D', 'E', 'C', 'D', 'A', 'A', 'D', 'E', 'E', 'D']",9
97,104,2,Chemistry,"['D', 'C', 'E', 'E', 'E', 'B', 'B', 'A', 'E', 'E', 'D', 'D', 'D', 'D', 'D', 'E', 'A', 'A', 'B', 'C', 'A', 'D', 'D', 'D', 'E', 'D', 'E', 'B', 'E', 'E', 'C', 'C', 'D', 'B', 'A', 'C', 'C', 'B', 'E', 'C', 'A', 'D', 'B', 'E', 'E', 'D', 'D', 'A', 'E', 'B', 'D', 'D', 'E', 'B', 'C', 'E', 'E', 'E', 'D', 'E']",12
